VALUEOID,VALVAL,VALLABEL,DATATYPE,LNGTH,DECDIG,NUMFMT,ORIGIN,VARORDER,CODELST,VALUELST,COMMENTS,COMPMETH,II
QS.QSCAT.SRS-2 PRESCHOOL.QSTESTCD,SRS20147,"SRS201-Too Silly, Laughs Inappropriately",text,18,,,CRF,048,SRS2L,,,,
QS.QSCAT.SRS-2 PRESCHOOL.QSTESTCD,SRS20148,"SRS201-Sense of Humor, Understands Jokes",text,18,,,CRF,049,SRS2L,,,,
QS.QSCAT.SRS-2 PRESCHOOL.QSTESTCD,SRS20149,"SRS201-Few Tasks Well, Most Not So Well",text,18,,,CRF,050,SRS2L,,,,
QS.QSCAT.SRS-2 PRESCHOOL.QSTESTCD,SRS20150,"SRS201-Has Repetitive, Odd Behaviors",text,18,,,CRF,051,SRS2L,,,,
QS.QSCAT.SRS-2 PRESCHOOL.QSTESTCD,SRS20151,SRS201-Responses Don't Make Sense,text,18,,,CRF,052,SRS2L,,,,
QS.QSCAT.SRS-2 PRESCHOOL.QSTESTCD,SRS20152,SRS201-Knows When Too Loud or Noisy,text,18,,,CRF,053,SRS2L,,,,
QS.QSCAT.SRS-2 PRESCHOOL.QSTESTCD,SRS20153,SRS201-Talks With Unusual Tone of Voice,text,18,,,CRF,054,SRS2L,,,,
QS.QSCAT.SRS-2 PRESCHOOL.QSTESTCD,SRS20154,SRS201-Reacts to People as If Objects,text,18,,,CRF,055,SRS2L,,,,
QS.QSCAT.SRS-2 PRESCHOOL.QSTESTCD,SRS20155,SRS201-Knows When Too Close,text,18,,,CRF,056,SRS2L,,,,
QS.QSCAT.SRS-2 PRESCHOOL.QSTESTCD,SRS20156,SRS201-Walks Between Two People Talking,text,18,,,CRF,057,SRS2L,,,,
QS.QSCAT.SRS-2 PRESCHOOL.QSTESTCD,SRS20157,SRS201-Children Do Not Like to Play With,text,18,,,CRF,058,SRS2L,,,,
QS.QSCAT.SRS-2 PRESCHOOL.QSTESTCD,SRS20158,SRS201-Concentrates Too Much on Parts,text,18,,,CRF,059,SRS2L,,,,
QS.QSCAT.SRS-2 PRESCHOOL.QSTESTCD,SRS20159,SRS201-Overly Suspicious,text,18,,,CRF,060,SRS2L,,,,
QS.QSCAT.SRS-2 PRESCHOOL.QSTESTCD,SRS20160,SRS201-Emotionally Distant,text,18,,,CRF,061,SRS2L,,,,
QS.QSCAT.SRS-2 PRESCHOOL.QSTESTCD,SRS20161,"SRS201-Inflexible, Hard to Change Mind",text,18,,,CRF,062,SRS2L,,,,
QS.QSCAT.SRS-2 PRESCHOOL.QSTESTCD,SRS20162,SRS201-Unusual or Illogical Reasons,text,18,,,CRF,063,SRS2L,,,,
QS.QSCAT.SRS-2 PRESCHOOL.QSTESTCD,SRS20163,SRS201-Touches Others in an Unusual Way,text,18,,,CRF,064,SRS2L,,,,
QS.QSCAT.SRS-2 PRESCHOOL.QSTESTCD,SRS20164,SRS201-Is Too Tense in Social Settings,text,18,,,CRF,065,SRS2L,,,,
QS.QSCAT.SRS-2 PRESCHOOL.QSTESTCD,SRS20165,SRS201- Stares or Gazes Off Into Space,text,18,,,CRF,066,SRS2L,,,,
QS.QSCAT.SRS-2 SCHOOL AGE.QSTESTCD,QSALL,Questionnaire Tests,text,1,,,CRF,001,,,,,
QS.QSCAT.SRS-2 SCHOOL AGE.QSTESTCD,SRS20201,SRS202-More Fidgety in Social Situations,text,18,,,CRF,002,SRS2L,,,,
QS.QSCAT.SRS-2 SCHOOL AGE.QSTESTCD,SRS20202,SRS202-Speech/Facial Express Don't Match,text,18,,,CRF,003,SRS2L,,,,
QS.QSCAT.SRS-2 SCHOOL AGE.QSTESTCD,SRS20203,SRS202-Seems Self-Confident Interacting,text,18,,,CRF,004,SRS2L,,,,
QS.QSCAT.SRS-2 SCHOOL AGE.QSTESTCD,SRS20204,SRS202-Inflexible Behavior Under Stress,text,18,,,CRF,005,SRS2L,,,,
QS.QSCAT.SRS-2 SCHOOL AGE.QSTESTCD,SRS20205,SRS202-Doesn't See Others Take Advantage,text,18,,,CRF,006,SRS2L,,,,
QS.QSCAT.SRS-2 SCHOOL AGE.QSTESTCD,SRS20206,SRS202-Would Rather Be Alone,text,18,,,CRF,007,SRS2L,,,,
QS.QSCAT.SRS-2 SCHOOL AGE.QSTESTCD,SRS20207,SRS202-Aware of Others Thinking/Feeling,text,18,,,CRF,008,SRS2L,,,,
QS.QSCAT.SRS-2 SCHOOL AGE.QSTESTCD,SRS20208,SRS202-Strange or Bizarre Behavior,text,18,,,CRF,009,SRS2L,,,,
QS.QSCAT.SRS-2 SCHOOL AGE.QSTESTCD,SRS20209,"SRS202-Clings to Adults, Too Dependent",text,18,,,CRF,010,SRS2L,,,,
QS.QSCAT.SRS-2 SCHOOL AGE.QSTESTCD,SRS20210,SRS202-Unable to Understand Conversation,text,18,,,CRF,011,SRS2L,,,,
QS.QSCAT.SRS-2 SCHOOL AGE.QSTESTCD,SRS20211,SRS202-Has Good Self-Confidence,text,18,,,CRF,012,SRS2L,,,,
QS.QSCAT.SRS-2 SCHOOL AGE.QSTESTCD,SRS20212,SRS202-Able to Communicate Feelings,text,18,,,CRF,013,SRS2L,,,,
QS.QSCAT.SRS-2 SCHOOL AGE.QSTESTCD,SRS20213,SRS202-Awkward in Turn-Taking With Peers,text,18,,,CRF,014,SRS2L,,,,
QS.QSCAT.SRS-2 SCHOOL AGE.QSTESTCD,SRS20214,SRS202-Not Well Coordinated,text,18,,,CRF,015,SRS2L,,,,
QS.QSCAT.SRS-2 SCHOOL AGE.QSTESTCD,SRS20215,"SRS202-Understands Tone of Voice, Facial",text,18,,,CRF,016,SRS2L,,,,
QS.QSCAT.SRS-2 SCHOOL AGE.QSTESTCD,SRS20216,SRS202-Avoids/Unusual Eye Contact,text,18,,,CRF,017,SRS2L,,,,
QS.QSCAT.SRS-2 SCHOOL AGE.QSTESTCD,SRS20217,SRS202-Recognizes Unfairness,text,18,,,CRF,018,SRS2L,,,,
QS.QSCAT.SRS-2 SCHOOL AGE.QSTESTCD,SRS20218,SRS202-Difficulty Making Friends,text,18,,,CRF,019,SRS2L,,,,
QS.QSCAT.SRS-2 SCHOOL AGE.QSTESTCD,SRS20219,SRS202-Frustration Expressing Ideas,text,18,,,CRF,020,SRS2L,,,,
QS.QSCAT.SRS-2 SCHOOL AGE.QSTESTCD,SRS20220,SRS202-Has Unusual Sensory Interests,text,18,,,CRF,021,SRS2L,,,,
QS.QSCAT.SRS-2 SCHOOL AGE.QSTESTCD,SRS20221,SRS202-Able to Imitate Others' Actions,text,18,,,CRF,022,SRS2L,,,,
QS.QSCAT.SRS-2 SCHOOL AGE.QSTESTCD,SRS20222,SRS202-Interacts Appropriately W Peers,text,18,,,CRF,023,SRS2L,,,,
QS.QSCAT.SRS-2 SCHOOL AGE.QSTESTCD,SRS20223,SRS202-Does Not Join Group Unless Told,text,18,,,CRF,024,SRS2L,,,,
QS.QSCAT.SRS-2 SCHOOL AGE.QSTESTCD,SRS20224,SRS202-Difficulty W Changes in Routine,text,18,,,CRF,025,SRS2L,,,,
QS.QSCAT.SRS-2 SCHOOL AGE.QSTESTCD,SRS20225,SRS202-Doesn't Mind Being 'Out of Step',text,18,,,CRF,026,SRS2L,,,,
QS.QSCAT.SRS-2 SCHOOL AGE.QSTESTCD,SRS20226,SRS202-Offers Comfort to Others,text,18,,,CRF,027,SRS2L,,,,
QS.QSCAT.SRS-2 SCHOOL AGE.QSTESTCD,SRS20227,SRS202-Avoids Starting Interaction,text,18,,,CRF,028,SRS2L,,,,
QS.QSCAT.SRS-2 SCHOOL AGE.QSTESTCD,SRS20228,SRS202-Thinks/Talks About the Same Thing,text,18,,,CRF,029,SRS2L,,,,
QS.QSCAT.SRS-2 SCHOOL AGE.QSTESTCD,SRS20229,SRS202-Regarded as Odd or Weird,text,18,,,CRF,030,SRS2L,,,,
QS.QSCAT.SRS-2 SCHOOL AGE.QSTESTCD,SRS20230,SRS202-Upset When Many Things Happening,text,18,,,CRF,031,SRS2L,,,,
QS.QSCAT.SRS-2 SCHOOL AGE.QSTESTCD,SRS20231,SRS202-Can't Get Mind Off Something,text,18,,,CRF,032,SRS2L,,,,
QS.QSCAT.SRS-2 SCHOOL AGE.QSTESTCD,SRS20232,SRS202-Has Good Personal Hygiene,text,18,,,CRF,033,SRS2L,,,,
QS.QSCAT.SRS-2 SCHOOL AGE.QSTESTCD,SRS20233,SRS202-Socially Awkward Even When Trying,text,18,,,CRF,034,SRS2L,,,,
QS.QSCAT.SRS-2 SCHOOL AGE.QSTESTCD,SRS20234,SRS202-Avoids People Want to Be Close,text,18,,,CRF,035,SRS2L,,,,
QS.QSCAT.SRS-2 SCHOOL AGE.QSTESTCD,SRS20235,SRS202-Trouble With Flow of Conversation,text,18,,,CRF,036,SRS2L,,,,
QS.QSCAT.SRS-2 SCHOOL AGE.QSTESTCD,SRS20236,SRS202-Difficulty Relating to Adults,text,18,,,CRF,037,SRS2L,,,,
QS.QSCAT.SRS-2 SCHOOL AGE.QSTESTCD,SRS20237,SRS202-Difficulty Relating to Peers,text,18,,,CRF,038,SRS2L,,,,
QS.QSCAT.SRS-2 SCHOOL AGE.QSTESTCD,SRS20238,SRS202-Responds to Others' Mood Changes,text,18,,,CRF,039,SRS2L,,,,
QS.QSCAT.SRS-2 SCHOOL AGE.QSTESTCD,SRS20239,SRS202-Unusual Narrow Range of Interests,text,18,,,CRF,040,SRS2L,,,,
QS.QSCAT.SRS-2 SCHOOL AGE.QSTESTCD,SRS20240,"SRS202-Imaginative, Without Losing Touch",text,18,,,CRF,041,SRS2L,,,,
QS.QSCAT.SRS-2 SCHOOL AGE.QSTESTCD,SRS20241,SRS202-Wanders One Activity to Another,text,18,,,CRF,042,SRS2L,,,,
QS.QSCAT.SRS-2 SCHOOL AGE.QSTESTCD,SRS20242,SRS202-Overly Sensitive to Sensory Input,text,18,,,CRF,043,SRS2L,,,,
QS.QSCAT.SRS-2 SCHOOL AGE.QSTESTCD,SRS20243,SRS202-Separates Easily From Caregivers,text,18,,,CRF,044,SRS2L,,,,
QS.QSCAT.SRS-2 SCHOOL AGE.QSTESTCD,SRS20244,SRS202-Doesn't Understand Cause/Effect,text,18,,,CRF,045,SRS2L,,,,
QS.QSCAT.SRS-2 SCHOOL AGE.QSTESTCD,SRS20245,SRS202-Focuses Attention Where Others Do,text,18,,,CRF,046,SRS2L,,,,
QS.QSCAT.SRS-2 SCHOOL AGE.QSTESTCD,SRS20246,SRS202-Overly Serious Facial Expressions,text,18,,,CRF,047,SRS2L,,,,
QS.QSCAT.SRS-2 SCHOOL AGE.QSTESTCD,SRS20247,"SRS202-Too Silly, Laughs Inappropriately",text,18,,,CRF,048,SRS2L,,,,
QS.QSCAT.SRS-2 SCHOOL AGE.QSTESTCD,SRS20248,"SRS202-Sense of Humor, Understands Jokes",text,18,,,CRF,049,SRS2L,,,,
QS.QSCAT.SRS-2 SCHOOL AGE.QSTESTCD,SRS20249,"SRS202-Few Tasks Well, Most Not So Well",text,18,,,CRF,050,SRS2L,,,,
QS.QSCAT.SRS-2 SCHOOL AGE.QSTESTCD,SRS20250,"SRS202-Has Repetitive, Odd Behaviors",text,18,,,CRF,051,SRS2L,,,,
QS.QSCAT.SRS-2 SCHOOL AGE.QSTESTCD,SRS20251,SRS202-Difficulty Answering Questions,text,18,,,CRF,052,SRS2L,,,,
QS.QSCAT.SRS-2 SCHOOL AGE.QSTESTCD,SRS20252,SRS202-Knows When Too Loud or Noisy,text,18,,,CRF,053,SRS2L,,,,
QS.QSCAT.SRS-2 SCHOOL AGE.QSTESTCD,SRS20253,SRS202-Talks With Unusual Tone of Voice,text,18,,,CRF,054,SRS2L,,,,
QS.QSCAT.SRS-2 SCHOOL AGE.QSTESTCD,SRS20254,SRS202-Reacts to People as If Objects,text,18,,,CRF,055,SRS2L,,,,
QS.QSCAT.SRS-2 SCHOOL AGE.QSTESTCD,SRS20255,SRS202-Knows When Too Close,text,18,,,CRF,056,SRS2L,,,,
QS.QSCAT.SRS-2 SCHOOL AGE.QSTESTCD,SRS20256,SRS202-Walks Between Two People Talking,text,18,,,CRF,057,SRS2L,,,,
QS.QSCAT.SRS-2 SCHOOL AGE.QSTESTCD,SRS20257,SRS202-Gets Teased a Lot,text,18,,,CRF,058,SRS2L,,,,
QS.QSCAT.SRS-2 SCHOOL AGE.QSTESTCD,SRS20258,SRS202-Concentrates Too Much on Parts,text,18,,,CRF,059,SRS2L,,,,
QS.QSCAT.SRS-2 SCHOOL AGE.QSTESTCD,SRS20259,SRS202-Overly Suspicious,text,18,,,CRF,060,SRS2L,,,,
QS.QSCAT.SRS-2 SCHOOL AGE.QSTESTCD,SRS20260,SRS202-Emotionally Distant,text,18,,,CRF,061,SRS2L,,,,
QS.QSCAT.SRS-2 SCHOOL AGE.QSTESTCD,SRS20261,"SRS202-Inflexible, Hard to Change Mind",text,18,,,CRF,062,SRS2L,,,,
QS.QSCAT.SRS-2 SCHOOL AGE.QSTESTCD,SRS20262,SRS202-Unusual or Illogical Reasons,text,18,,,CRF,063,SRS2L,,,,
QS.QSCAT.SRS-2 SCHOOL AGE.QSTESTCD,SRS20263,SRS202-Touches Others in an Unusual Way,text,18,,,CRF,064,SRS2L,,,,
QS.QSCAT.SRS-2 SCHOOL AGE.QSTESTCD,SRS20264,SRS202-Is Too Tense in Social Settings,text,18,,,CRF,065,SRS2L,,,,
QS.QSCAT.SRS-2 SCHOOL AGE.QSTESTCD,SRS20265,SRS202- Stares or Gazes Off Into Space,text,18,,,CRF,066,SRS2L,,,,
QS.QSCAT.SSIGA.QSTESTCD,QSALL,Questionnaire Tests,text,1,,,CRF,001,,,,,
QS.QSCAT.SSIGA.QSTESTCD,SSIGA901,SSIGA90-Scalp Psoriasis Severity,text,153,,,CRF,002,SSIGAL1,,,,
QS.QSCAT.STAI.QSTESTCD,QSALL,Questionnaire Tests,text,1,,,CRF,001,,,,,
QS.QSCAT.STAI.QSTESTCD,STAI0101,STAI01-State/I Feel Calm,text,13,,,CRF,002,STAILS,,,,
QS.QSCAT.STAI.QSTESTCD,STAI0102,STAI01-State/I Feel Secure,text,13,,,CRF,003,STAILS,,,,
QS.QSCAT.STAI.QSTESTCD,STAI0103,STAI01-State/I Am Tense,text,13,,,CRF,004,STAILS,,,,
QS.QSCAT.STAI.QSTESTCD,STAI0104,STAI01-State/I Feel Strained,text,13,,,CRF,005,STAILS,,,,
QS.QSCAT.STAI.QSTESTCD,STAI0105,STAI01-State/I Feel At Ease,text,13,,,CRF,006,STAILS,,,,
QS.QSCAT.STAI.QSTESTCD,STAI0106,STAI01-State/I Feel Upset,text,13,,,CRF,007,STAILS,,,,
QS.QSCAT.STAI.QSTESTCD,STAI0107,STAI01-State/Worry Over Poss Misfortunes,text,13,,,CRF,008,STAILS,,,,
QS.QSCAT.STAI.QSTESTCD,STAI0108,STAI01-State/I Feel Satisfied,text,13,,,CRF,009,STAILS,,,,
QS.QSCAT.STAI.QSTESTCD,STAI0109,STAI01-State/I Feel Frightened,text,13,,,CRF,010,STAILS,,,,
QS.QSCAT.STAI.QSTESTCD,STAI0110,STAI01-State/I Feel Comfortable,text,13,,,CRF,011,STAILS,,,,
QS.QSCAT.STAI.QSTESTCD,STAI0111,STAI01-State/I Feel Self-Confident,text,13,,,CRF,012,STAILS,,,,
QS.QSCAT.STAI.QSTESTCD,STAI0112,STAI01-State/I Feel Nervous,text,13,,,CRF,013,STAILS,,,,
QS.QSCAT.STAI.QSTESTCD,STAI0113,STAI01-State/I Am Jittery,text,13,,,CRF,014,STAILS,,,,
QS.QSCAT.STAI.QSTESTCD,STAI0114,STAI01-State/I Feel Indecisive,text,13,,,CRF,015,STAILS,,,,
QS.QSCAT.STAI.QSTESTCD,STAI0115,STAI01-State/I Am Relaxed,text,13,,,CRF,016,STAILS,,,,
QS.QSCAT.STAI.QSTESTCD,STAI0116,STAI01-State/I Feel Content,text,13,,,CRF,017,STAILS,,,,
QS.QSCAT.STAI.QSTESTCD,STAI0117,STAI01-State/I Am Worried,text,13,,,CRF,018,STAILS,,,,
QS.QSCAT.STAI.QSTESTCD,STAI0118,STAI01-State/I Feel Confused,text,13,,,CRF,019,STAILS,,,,
QS.QSCAT.STAI.QSTESTCD,STAI0119,STAI01-State/I Feel Steady,text,13,,,CRF,020,STAILS,,,,
QS.QSCAT.STAI.QSTESTCD,STAI0120,STAI01-State/I Feel Pleasant,text,13,,,CRF,021,STAILS,,,,
QS.QSCAT.STAI.QSTESTCD,STAI0121,STAI01-Trait/I Feel Pleasant,text,13,,,CRF,022,STAILT,,,,
QS.QSCAT.STAI.QSTESTCD,STAI0122,STAI01-Trait/I Feel Nervous and Restless,text,13,,,CRF,023,STAILT,,,,
QS.QSCAT.STAI.QSTESTCD,STAI0123,STAI01-Trait/Feel Satisfied With Myself,text,13,,,CRF,024,STAILT,,,,
QS.QSCAT.STAI.QSTESTCD,STAI0124,STAI01-Trait/Wish to Be Happy As Others,text,13,,,CRF,025,STAILT,,,,
QS.QSCAT.STAI.QSTESTCD,STAI0125,STAI01-Trait/Feel Like A Failure,text,13,,,CRF,026,STAILT,,,,
QS.QSCAT.STAI.QSTESTCD,STAI0126,STAI01-Trait/Feel Rested,text,13,,,CRF,027,STAILT,,,,
QS.QSCAT.STAI.QSTESTCD,STAI0127,STAI01-Trait/I Am Calm Cool Collected,text,13,,,CRF,028,STAILT,,,,
QS.QSCAT.STAI.QSTESTCD,STAI0128,STAI01-Trait/Difficulties Are Piling Up,text,13,,,CRF,029,STAILT,,,,
QS.QSCAT.STAI.QSTESTCD,STAI0129,STAI01-Trait/Worry Over Unimportant,text,13,,,CRF,030,STAILT,,,,
QS.QSCAT.STAI.QSTESTCD,STAI0130,STAI01-Trait/I Am Happy,text,13,,,CRF,031,STAILT,,,,
QS.QSCAT.STAI.QSTESTCD,STAI0131,STAI01-Trait/I Have Disturbing Thoughts,text,13,,,CRF,032,STAILT,,,,
QS.QSCAT.STAI.QSTESTCD,STAI0132,STAI01-Trait/I Lack Self Confidence,text,13,,,CRF,033,STAILT,,,,
QS.QSCAT.STAI.QSTESTCD,STAI0133,STAI01-Trait/I Feel Secure,text,13,,,CRF,034,STAILT,,,,
QS.QSCAT.STAI.QSTESTCD,STAI0134,STAI01-Trait/I Make Decisions Easily,text,13,,,CRF,035,STAILT,,,,
QS.QSCAT.STAI.QSTESTCD,STAI0135,STAI01-Trait/I Feel Inadequate,text,13,,,CRF,036,STAILT,,,,
QS.QSCAT.STAI.QSTESTCD,STAI0136,STAI01-Trait/I Am Content,text,13,,,CRF,037,STAILT,,,,
QS.QSCAT.STAI.QSTESTCD,STAI0137,STAI01-Trait/Unimport Thoughts Bother Me,text,13,,,CRF,038,STAILT,,,,
QS.QSCAT.STAI.QSTESTCD,STAI0138,STAI01-Trait/Take Disappointment So Keen,text,13,,,CRF,039,STAILT,,,,
QS.QSCAT.STAI.QSTESTCD,STAI0139,STAI01-Trait/I Am a Steady Person,text,13,,,CRF,040,STAILT,,,,
QS.QSCAT.STAI.QSTESTCD,STAI0140,STAI01-Trait/Tension Over Recent Concern,text,13,,,CRF,041,STAILT,,,,
QS.QSCAT.STAI.QSTESTCD,STAI0141,STAI01-State Total,integer,2,,,CRF,042,,,,,
QS.QSCAT.STAI.QSTESTCD,STAI0142,STAI01-Trait Total,integer,2,,,CRF,043,,,,,
QS.QSCAT.STANFORD SLEEPINESS.QSTESTCD,QSALL,Questionnaire Tests,text,1,,,CRF,001,,,,,
QS.QSCAT.STANFORD SLEEPINESS.QSTESTCD,STAN0101,STAN01-Degree of Sleepiness,text,70,,,CRF,002,STANL1,,,,
QS.QSCAT.STOP BANG.QSTESTCD,QSALL,Questionnaire Tests,text,1,,,CRF,001,,,,,
QS.QSCAT.STOP BANG.QSTESTCD,STOP0101,STOP01-Snore Loudly,text,1,,,CRF,002,STOPNY,,,,
QS.QSCAT.STOP BANG.QSTESTCD,STOP0102,"STOP01-Tired, Fatigued, or Sleepy",text,1,,,CRF,003,STOPNY,,,,
QS.QSCAT.STOP BANG.QSTESTCD,STOP0103,"STOP01-Observed Stop Breathe, Choke/Gasp",text,1,,,CRF,004,STOPNY,,,,
QS.QSCAT.STOP BANG.QSTESTCD,STOP0104,STOP01-High Blood Pressure,text,1,,,CRF,005,STOPNY,,,,
QS.QSCAT.STOP BANG.QSTESTCD,STOP0105,STOP01-Body Mass Index,text,1,,,CRF,006,STOPNY,,,,
QS.QSCAT.STOP BANG.QSTESTCD,STOP0106,STOP01-Age Older Than 50 Year Old,text,1,,,CRF,007,STOPNY,,,,
QS.QSCAT.STOP BANG.QSTESTCD,STOP0107,STOP01-Neck Size Large,text,1,,,CRF,008,STOPNY,,,,
QS.QSCAT.STOP BANG.QSTESTCD,STOP0108,STOP01-Gender = Male,text,1,,,CRF,009,STOPNY,,,,
QS.QSCAT.TAQ.QSTESTCD,QSALL,Questionnaire Tests,text,1,,,CRF,001,,,,,
QS.QSCAT.TAQ.QSTESTCD,TAQ9001A,TAQ90-Taste Bitter,text,11,,,CRF,002,QSCNC,,,,
QS.QSCAT.TAQ.QSTESTCD,TAQ9001B,TAQ90-Taste Salty,text,11,,,CRF,003,QSCNC,,,,
QS.QSCAT.TAQ.QSTESTCD,TAQ9001C,TAQ90-Taste Sour,text,11,,,CRF,004,QSCNC,,,,
QS.QSCAT.TAQ.QSTESTCD,TAQ9001D,TAQ90-Taste Sweet,text,11,,,CRF,005,QSCNC,,,,
QS.QSCAT.TAQ.QSTESTCD,TAQ9001E,TAQ90-Taste Pleasant,text,11,,,CRF,006,QSCNC,,,,
QS.QSCAT.TAQ.QSTESTCD,TAQ9002,TAQ90-Sweetness,integer,3,,,CRF,007,,,,,
QS.QSCAT.TAQ.QSTESTCD,TAQ9003,TAQ90-Describe Sweetness,text,16,,,CRF,008,TAQ02L,,,,
QS.QSCAT.TAQ.QSTESTCD,TAQ9004,TAQ90-Bitterness,integer,3,,,CRF,009,,,,,
QS.QSCAT.TAQ.QSTESTCD,TAQ9005,"TAQ90-Bitterness, When",text,26,,,CRF,010,TAQ05L,,,,
QS.QSCAT.TAQ.QSTESTCD,TAQ9005A,"TAQ90-Bitterness Start, Minutes",integer,3,,,CRF,011,,,,,
QS.QSCAT.TAQ.QSTESTCD,TAQ9006,"TAQ90-Bitterness How Long, Minutes",integer,3,,,CRF,012,,,,,
QS.QSCAT.TAQ.QSTESTCD,TAQ9007,TAQ90-Aroma Type,integer,3,,,CRF,013,,,,,
QS.QSCAT.TAQ.QSTESTCD,TAQ9008,TAQ90-Aroma Strength,integer,3,,,CRF,014,,,,,
QS.QSCAT.TAQ.QSTESTCD,TAQ9009,TAQ90-Describe Aroma Strength,text,23,,,CRF,015,TAQ09L,,,,
QS.QSCAT.TAQ.QSTESTCD,TAQ9010,TAQ90-Smell,integer,3,,,CRF,016,,,,,
QS.QSCAT.TAQ.QSTESTCD,TAQ9011,TAQ90-Overall Acceptability,integer,3,,,CRF,017,,,,,
QS.QSCAT.TAQ.QSTESTCD,TAQ9012,TAQ90-Annoying to Swallow This Substance,text,5,,,CRF,018,TAQ12L,,,,
QS.QSCAT.TAQ.QSTESTCD,TAQ9013,TAQ90-Describe Long Period Use,text,14,,,CRF,019,TAQ13L,,,,
QS.QSCAT.TASQ.QSTESTCD,QSALL,Questionnaire Tests,text,1,,,CRF,001,,,,,
QS.QSCAT.TASQ.QSTESTCD,TASQ9001,TASQ90-Sweetness,text,8,,,CRF,002,TASQ90L1,,,,
QS.QSCAT.TASQ.QSTESTCD,TASQ9002,TASQ90-Bitterness,text,8,,,CRF,003,TASQ90L1,,,,
QS.QSCAT.TASQ.QSTESTCD,TASQ9003,TASQ90-Flavor,text,8,,,CRF,004,TASQ90L1,,,,
QS.QSCAT.TASQ.QSTESTCD,TASQ9004,TASQ90-Overall,text,17,,,CRF,005,TASQ90L2,,,,
QS.QSCAT.TASQ.QSTESTCD,TASQ9005,TASQ90-Swallowability,text,26,,,CRF,006,TASQ90L3,,,,
QS.QSCAT.TNOSS.QSTESTCD,QSALL,Questionnaire Tests,text,1,,,CRF,001,,,,,
QS.QSCAT.TNOSS.QSTESTCD,TNOSS101,TNOSS1-Nasal Congestion,text,25,,,CRF,002,TNOSSL1,,,,
QS.QSCAT.TNOSS.QSTESTCD,TNOSS102,TNOSS1-Rhinorrhea (Runny Nose),text,25,,,CRF,003,TNOSSL1,,,,
QS.QSCAT.TNOSS.QSTESTCD,TNOSS103,TNOSS1-Nasal Itching (Itchy Nose),text,25,,,CRF,004,TNOSSL1,,,,
QS.QSCAT.TNOSS.QSTESTCD,TNOSS104,TNOSS1-Sneezing,text,25,,,CRF,005,TNOSSL1,,,,
QS.QSCAT.TNOSS.QSTESTCD,TNOSS105,TNOSS1-Eye Itching/Burning,text,25,,,CRF,006,TNOSSL1,,,,
QS.QSCAT.TNOSS.QSTESTCD,TNOSS106,TNOSS1-Eye Tearing/Watering,text,25,,,CRF,007,TNOSSL1,,,,
QS.QSCAT.TNOSS.QSTESTCD,TNOSS107,TNOSS1-Eye Redness,text,25,,,CRF,008,TNOSSL1,,,,
QS.QSCAT.TNSN.QSTESTCD,QSALL,Questionnaire Tests,text,1,,,CRF,001,,,,,
QS.QSCAT.TNSN.QSTESTCD,TNSN101,TNSN1-Paresthesias Lower Limb Score,integer,2,,,CRF,002,,,,,
QS.QSCAT.TNSN.QSTESTCD,TNSN101A,TNSN1-Paresthesias R Lower Limb,text,45,,,CRF,003,TNSNL1,,,,
QS.QSCAT.TNSN.QSTESTCD,TNSN101B,TNSN1-Paresthesias L Lower Limb,text,45,,,CRF,004,TNSNL1,,,,
QS.QSCAT.TNSN.QSTESTCD,TNSN102,TNSN1-Numbness Lower Limbs Score,integer,2,,,CRF,005,,,,,
QS.QSCAT.TNSN.QSTESTCD,TNSN102A,TNSN1-Numbness R Lower Limbs,text,45,,,CRF,006,TNSNL1,,,,
QS.QSCAT.TNSN.QSTESTCD,TNSN102B,TNSN1-Numbness L Lower Limbs,text,45,,,CRF,007,TNSNL1,,,,
QS.QSCAT.TNSN.QSTESTCD,TNSN103,TNSN1-Neuropathic Pain Lower Limb Score,integer,2,,,CRF,008,,,,,
QS.QSCAT.TNSN.QSTESTCD,TNSN103A,TNSN1-Neuropathic Pain R Lower Limb,text,45,,,CRF,009,TNSNL1,,,,
QS.QSCAT.TNSN.QSTESTCD,TNSN103B,TNSN1-Neuropathic Pain L Lower Limb,text,45,,,CRF,010,TNSNL1,,,,
QS.QSCAT.TNSN.QSTESTCD,TNSN104,TNSN1-Paresthesias Upper Limb Score,integer,2,,,CRF,011,,,,,
QS.QSCAT.TNSN.QSTESTCD,TNSN104A,TNSN1-Paresthesias R Upper Limb,text,45,,,CRF,012,TNSNL1,,,,
QS.QSCAT.TNSN.QSTESTCD,TNSN104B,TNSN1-Paresthesias L Upper Limb,text,45,,,CRF,013,TNSNL1,,,,
QS.QSCAT.TNSN.QSTESTCD,TNSN105,TNSN1-Numbness Upper Limb Score,integer,2,,,CRF,014,,,,,
QS.QSCAT.TNSN.QSTESTCD,TNSN105A,TNSN1-Numbness R Upper Limb,text,45,,,CRF,015,TNSNL1,,,,
QS.QSCAT.TNSN.QSTESTCD,TNSN105B,TNSN1-Numbness L Upper Limb,text,45,,,CRF,016,TNSNL1,,,,
QS.QSCAT.TNSN.QSTESTCD,TNSN106,TNSN1-Neuropathic Pain Upper Limb Score,integer,2,,,CRF,017,,,,,
QS.QSCAT.TNSN.QSTESTCD,TNSN106A,TNSN1-Neuropathic Pain R Upper Limb,text,45,,,CRF,018,TNSNL1,,,,
QS.QSCAT.TNSN.QSTESTCD,TNSN106B,TNSN1-Neuropathic Pain L Upper Limb,text,45,,,CRF,019,TNSNL1,,,,
